assessmentId,internalTaxonId,scientificName,code,name,stressCode,stressName,ancestry,ias,internationalTrade,scope,severity,text,timing,virus
192626206,18901,Barbodes tras,9.1.2,Run-off,"","",,,,,,,"Past, Unlikely to Return",
192626206,18901,Barbodes tras,7.2.2,Abstraction of surface water (commercial use),"","",,,,,,,"Past, Unlikely to Return",
192626206,18901,Barbodes tras,8.1.2,Named species,"","",,Glossogobius giuris,,,,,"Past, Unlikely to Return",
192626206,18901,Barbodes tras,5.4.1,Intentional use: (subsistence/small scale) [harvest],"","",,,,,,,"Past, Unlikely to Return",
192626206,18901,Barbodes tras,8.1.2,Named species,"","",,Giuris margaritaceus,,,,,"Past, Unlikely to Return",
192626206,18901,Barbodes tras,9.3.4,Type Unknown/Unrecorded,"","",,,,,,,"Past, Unlikely to Return",
192626206,18901,Barbodes tras,7.2.3,Abstraction of surface water (agricultural use),"","",,,,,,,"Past, Unlikely to Return",
192626589,18904,Barbodes manalak,7.2.1,Abstraction of surface water (domestic use),"","",,,,,,,"Past, Unlikely to Return",
192626589,18904,Barbodes manalak,9.1.1,Sewage,"","",,,,,,,"Past, Unlikely to Return",
192626589,18904,Barbodes manalak,5.4.1,Intentional use: (subsistence/small scale) [harvest],"","",,,,,,,"Past, Unlikely to Return",
192626589,18904,Barbodes manalak,9.3.4,Type Unknown/Unrecorded,"","",,,,,,,"Past, Unlikely to Return",
192626589,18904,Barbodes manalak,9.1.2,Run-off,"","",,,,,,,"Past, Unlikely to Return",
192626589,18904,Barbodes manalak,7.2.2,Abstraction of surface water (commercial use),"","",,,,,,,"Past, Unlikely to Return",
192626589,18904,Barbodes manalak,8.1.2,Named species,"","",,Glossogobius giuris,,,,,"Past, Unlikely to Return",
192626589,18904,Barbodes manalak,8.1.2,Named species,"","",,Giuris margaritaceus,,,,,"Past, Unlikely to Return",
192626589,18904,Barbodes manalak,7.2.3,Abstraction of surface water (agricultural use),"","",,,,,,,"Past, Unlikely to Return",
192626734,20687,Barbodes palata,7.2.3,Abstraction of surface water (agricultural use),"","",,,,,,,"Past, Unlikely to Return",
192626734,20687,Barbodes palata,9.1.1,Sewage,"","",,,,,,,"Past, Unlikely to Return",
192626734,20687,Barbodes palata,5.4.1,Intentional use: (subsistence/small scale) [harvest],"","",,,,,,,"Past, Unlikely to Return",
192626734,20687,Barbodes palata,8.1.2,Named species,"","",,Glossogobius giuris,,,,,"Past, Unlikely to Return",
192626734,20687,Barbodes palata,9.1.2,Run-off,"","",,,,,,,"Past, Unlikely to Return",
192626734,20687,Barbodes palata,7.2.1,Abstraction of surface water (domestic use),"","",,,,,,,"Past, Unlikely to Return",
192626734,20687,Barbodes palata,7.2.2,Abstraction of surface water (commercial use),"","",,,,,,,"Past, Unlikely to Return",
192626734,20687,Barbodes palata,9.3.4,Type Unknown/Unrecorded,"","",,,,,,,"Past, Unlikely to Return",
137376414,136814105,Bourreria veracruzana,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Majority (50-90%),Very Rapid Declines,,"Past, Unlikely to Return",
137376414,136814105,Bourreria veracruzana,2.1.3,Agro-industry farming,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Majority (50-90%),Very Rapid Declines,,"Past, Unlikely to Return",
62758122,62758119,Arachis rigonii,1.1,Housing & urban areas,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Whole (>90%),Unknown,,Ongoing,
149815846,35111,Myoporum rimatarense,2.1.4,Scale Unknown/Unrecorded,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
149815846,35111,Myoporum rimatarense,5.3.5,Motivation Unknown/Unrecorded,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
192624463,15633,Barbodes palaemophagus,7.2.3,Abstraction of surface water (agricultural use),"","",,,,,,,"Past, Unlikely to Return",
192624463,15633,Barbodes palaemophagus,9.3.4,Type Unknown/Unrecorded,"","",,,,,,,"Past, Unlikely to Return",
192624463,15633,Barbodes palaemophagus,5.4.1,Intentional use: (subsistence/small scale) [harvest],"","",,,,,,,"Past, Unlikely to Return",
192624463,15633,Barbodes palaemophagus,8.1.2,Named species,"","",,Glossogobius giuris,,,,,"Past, Unlikely to Return",
192624463,15633,Barbodes palaemophagus,9.1.1,Sewage,"","",,,,,,,"Past, Unlikely to Return",
192624463,15633,Barbodes palaemophagus,7.2.1,Abstraction of surface water (domestic use),"","",,,,,,,"Past, Unlikely to Return",
192624463,15633,Barbodes palaemophagus,9.1.2,Run-off,"","",,,,,,,"Past, Unlikely to Return",
192624463,15633,Barbodes palaemophagus,8.1.2,Named species,"","",,Giuris margaritaceus,,,,,"Past, Unlikely to Return",
192624463,15633,Barbodes palaemophagus,7.2.2,Abstraction of surface water (commercial use),"","",,,,,,,"Past, Unlikely to Return",
192624604,15634,Barbodes truncatulus,7.2.2,Abstraction of surface water (commercial use),"","",,,,,,,"Past, Unlikely to Return",
192624604,15634,Barbodes truncatulus,5.4.1,Intentional use: (subsistence/small scale) [harvest],"","",,,,,,,"Past, Unlikely to Return",
192624604,15634,Barbodes truncatulus,8.1.2,Named species,"","",,Glossogobius giuris,,,,,"Past, Unlikely to Return",
192624604,15634,Barbodes truncatulus,7.2.3,Abstraction of surface water (agricultural use),"","",,,,,,,"Past, Unlikely to Return",
192624604,15634,Barbodes truncatulus,8.1.2,Named species,"","",,Giuris margaritaceus,,,,,"Past, Unlikely to Return",
192624604,15634,Barbodes truncatulus,9.3.4,Type Unknown/Unrecorded,"","",,,,,,,"Past, Unlikely to Return",
192624604,15634,Barbodes truncatulus,9.1.1,Sewage,"","",,,,,,,"Past, Unlikely to Return",
192624604,15634,Barbodes truncatulus,7.2.1,Abstraction of surface water (domestic use),"","",,,,,,,"Past, Unlikely to Return",
192624604,15634,Barbodes truncatulus,9.1.2,Run-off,"","",,,,,,,"Past, Unlikely to Return",
192624745,18882,Barbodes amarus,9.1.2,Run-off,"","",,,,,,,"Past, Unlikely to Return",
192624745,18882,Barbodes amarus,8.1.2,Named species,"","",,Glossogobius giuris,,,,,"Past, Unlikely to Return",
192624745,18882,Barbodes amarus,7.2.2,Abstraction of surface water (commercial use),"","",,,,,,,"Past, Unlikely to Return",
192624745,18882,Barbodes amarus,5.4.1,Intentional use: (subsistence/small scale) [harvest],"","",,,,,,,"Past, Unlikely to Return",
192624745,18882,Barbodes amarus,9.3.4,Type Unknown/Unrecorded,"","",,,,,,,"Past, Unlikely to Return",
192624745,18882,Barbodes amarus,8.1.2,Named species,"","",,Giuris margaritaceus,,,,,"Past, Unlikely to Return",
192624745,18882,Barbodes amarus,9.1.1,Sewage,"","",,,,,,,"Past, Unlikely to Return",
192624745,18882,Barbodes amarus,7.2.3,Abstraction of surface water (agricultural use),"","",,,,,,,"Past, Unlikely to Return",
192624745,18882,Barbodes amarus,7.2.1,Abstraction of surface water (domestic use),"","",,,,Unknown,Unknown,,"Past, Unlikely to Return",
192624901,18884,Barbodes baoulan,7.2.3,Abstraction of surface water (agricultural use),"","",,,,,,,"Past, Unlikely to Return",
192624901,18884,Barbodes baoulan,8.1.2,Named species,"","",,Giuris margaritaceus,,,,,"Past, Unlikely to Return",
192624901,18884,Barbodes baoulan,9.1.1,Sewage,"","",,,,,,,"Past, Unlikely to Return",
192624901,18884,Barbodes baoulan,7.2.1,Abstraction of surface water (domestic use),"","",,,,,,,"Past, Unlikely to Return",
192624901,18884,Barbodes baoulan,9.3.4,Type Unknown/Unrecorded,"","",,,,,,,"Past, Unlikely to Return",
192624901,18884,Barbodes baoulan,9.1.2,Run-off,"","",,,,,,,"Past, Unlikely to Return",
192624901,18884,Barbodes baoulan,5.4.1,Intentional use: (subsistence/small scale) [harvest],"","",,,,,,,"Past, Unlikely to Return",
192624901,18884,Barbodes baoulan,7.2.2,Abstraction of surface water (commercial use),"","",,,,,,,"Past, Unlikely to Return",
192624901,18884,Barbodes baoulan,8.1.2,Named species,"","",,Glossogobius giuris,,,,,"Past, Unlikely to Return",
192624182,4135,Barbodes pachycheilus,9.1.2,Run-off,"","",,,,,,,"Past, Unlikely to Return",
192624182,4135,Barbodes pachycheilus,7.2.1,Abstraction of surface water (domestic use),"","",,,,,,,"Past, Unlikely to Return",
192624182,4135,Barbodes pachycheilus,9.3.4,Type Unknown/Unrecorded,"","",,,,,,,"Past, Unlikely to Return",
192624182,4135,Barbodes pachycheilus,8.1.2,Named species,"","",,Glossogobius giuris,,,,,"Past, Unlikely to Return",
192624182,4135,Barbodes pachycheilus,7.2.2,Abstraction of surface water (commercial use),"","",,,,,,,"Past, Unlikely to Return",
192624182,4135,Barbodes pachycheilus,7.2.3,Abstraction of surface water (agricultural use),"","",,,,,,,"Past, Unlikely to Return",
192624182,4135,Barbodes pachycheilus,9.1.1,Sewage,"","",,,,,,,"Past, Unlikely to Return",
192624182,4135,Barbodes pachycheilus,5.4.1,Intentional use: (subsistence/small scale) [harvest],"","",,,,,,,"Past, Unlikely to Return",
164117292,164111324,Dombeya rodriguesiana,2.3.2,"Small-holder grazing, ranching or farming",2.1|2.2,Species mortality|Species disturbance,,,,Whole (>90%),Rapid Declines,,Ongoing,
164117292,164111324,Dombeya rodriguesiana,12.1,Other threat,"","",,,,,,,Ongoing,
164117292,164111324,Dombeya rodriguesiana,5.2.2,Unintentional effects (species is not the target),"","",,,,Majority (50-90%),Rapid Declines,,"Past, Unlikely to Return",
164117292,164111324,Dombeya rodriguesiana,11.2,Droughts,"","",,,,,,,Ongoing,
164117292,164111324,Dombeya rodriguesiana,11.4,Storms & flooding,"","",,,,,,,Ongoing,
164117292,164111324,Dombeya rodriguesiana,5.2.1,Intentional use (species is the target),"","",,,,,,,Ongoing,
164117292,164111324,Dombeya rodriguesiana,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],"","",,,,,,,Ongoing,
164117292,164111324,Dombeya rodriguesiana,6.3,Work & other activities,"","",,,,,,,Ongoing,
164117292,164111324,Dombeya rodriguesiana,2.1.2,Small-holder farming,"","",,,,,,,Ongoing,
207438077,201462,Dicrogonatus gardineri,8.1.2,Named species,1.2,Ecosystem degradation,,Cinnamomum verum,,Whole (>90%),Causing/Could cause fluctuations,,Ongoing,
207438077,201462,Dicrogonatus gardineri,2.2.2,Agro-industry plantations,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),Unknown,,"Past, Unlikely to Return",
207438077,201462,Dicrogonatus gardineri,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),Unknown,,"Past, Unlikely to Return",
207441610,8706,Fundulus albolineatus,7.2.11,Dams (size unknown),1.2,Ecosystem degradation,,,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
207441610,8706,Fundulus albolineatus,8.1.2,Named species,2.1,Species mortality,,Unspecified CYPRINIDAE,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
207441610,8706,Fundulus albolineatus,8.1.2,Named species,2.1,Species mortality,,Carassius auratus,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
207441610,8706,Fundulus albolineatus,7.2.4,Abstraction of surface water (unknown use),1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
195444267,22685776,Conuropsis carolinensis,8.1.2,Named species,2.3.2,Competition,,Apis mellifera,,Whole (>90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
195444267,22685776,Conuropsis carolinensis,5.3.4,Unintentional effects: (large scale) [harvest],1.2,Ecosystem degradation,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
195444267,22685776,Conuropsis carolinensis,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
195444267,22685776,Conuropsis carolinensis,5.1.3,Persecution/control,2.1,Species mortality,,,,Unknown,Unknown,,"Past, Unlikely to Return",
195444267,22685776,Conuropsis carolinensis,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,"Past, Unlikely to Return",
149822106,149618647,Licaria mexicana,2.1.4,Scale Unknown/Unrecorded,"","",,,,Whole (>90%),,,"Past, Unlikely to Return",
149811526,30392,Sophora toromiro,2.3.4,Scale Unknown/Unrecorded,1.1,Ecosystem conversion,,,,Unknown,Unknown,,"Past, Likely to Return",
149811526,30392,Sophora toromiro,8.4.1,Unspecified species,2.3.1,Hybridisation,,,,Unknown,Unknown,,"Past, Likely to Return",
149811526,30392,Sophora toromiro,5.3.1,Intentional use: (subsistence/small scale) [harvest],1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
194903850,22728705,Amazona martinicana,2.1.3,Agro-industry farming,1.2,Ecosystem degradation,,,,Majority (50-90%),Unknown,,"Past, Unlikely to Return",
194903850,22728705,Amazona martinicana,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.2|2.2,Ecosystem degradation|Species disturbance,,,,Unknown,Very Rapid Declines,,"Past, Unlikely to Return",
194903850,22728705,Amazona martinicana,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,No,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
207441342,9183,Gila crassicauda,7.2.3,Abstraction of surface water (agricultural use),1.2,Ecosystem degradation,,,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
207441342,9183,Gila crassicauda,7.2.11,Dams (size unknown),1.2,Ecosystem degradation,,,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
207441342,9183,Gila crassicauda,8.1.1,Unspecified species,2.3.1|2.3.2|2.3.5,Hybridisation|Competition|Inbreeding,,,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
54381158,59376,Pseudoeurycea exspectata,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,"Past, Unlikely to Return",
54381158,59376,Pseudoeurycea exspectata,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54381158,59376,Pseudoeurycea exspectata,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54381158,59376,Pseudoeurycea exspectata,5.3.4,Unintentional effects: (large scale) [harvest],1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
63869216,59445,Hypselotriton wolterstorffi,8.1.1,Unspecified species,1.2|2.1,Ecosystem degradation|Species mortality,,,,,,,"Past, Unlikely to Return",
63869216,59445,Hypselotriton wolterstorffi,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
63869216,59445,Hypselotriton wolterstorffi,5.4.4,Unintentional effects: (large scale) [harvest],2.1,Species mortality,,,,,,,"Past, Unlikely to Return",
63869216,59445,Hypselotriton wolterstorffi,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
63869216,59445,Hypselotriton wolterstorffi,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
63869216,59445,Hypselotriton wolterstorffi,8.2,Problematic native species/diseases,1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
63869216,59445,Hypselotriton wolterstorffi,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
140414986,140414966,Scleria chevalieri,7.2.3,Abstraction of surface water (agricultural use),"","",,,,,,,"Past, Unlikely to Return",
140414986,140414966,Scleria chevalieri,7.2.2,Abstraction of surface water (commercial use),"","",,,,,,,"Past, Unlikely to Return",
140414986,140414966,Scleria chevalieri,7.2.1,Abstraction of surface water (domestic use),"","",,,,,,,"Past, Unlikely to Return",
140416594,140416589,Eriocaulon inundatum,3.2,Mining & quarrying,"","",,,,,,,"Past, Unlikely to Return",
140416594,140416589,Eriocaulon inundatum,11.2,Droughts,"","",,,,,,,"Past, Unlikely to Return",
140416698,140416686,Eriocaulon jordanii,7.2.3,Abstraction of surface water (agricultural use),"","",,,,,,,"Past, Unlikely to Return",
140416698,140416686,Eriocaulon jordanii,7.2.1,Abstraction of surface water (domestic use),"","",,,,,,,"Past, Unlikely to Return",
140416698,140416686,Eriocaulon jordanii,1.1,Housing & urban areas,"","",,,,,,,"Past, Unlikely to Return",
154696297,152357598,Amomum sumatranum,1.2,Commercial & industrial areas,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
154696297,152357598,Amomum sumatranum,1.1,Housing & urban areas,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
89815479,157719927,Chitala lopis,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,No,Whole (>90%),Unknown,,"Past, Unlikely to Return",
89815479,157719927,Chitala lopis,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
89815479,157719927,Chitala lopis,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
89815479,157719927,Chitala lopis,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
89815479,157719927,Chitala lopis,9.3.1,Nutrient loads,1.2,Ecosystem degradation,,,,Unknown,Unknown,,"Past, Unlikely to Return",
89815479,157719927,Chitala lopis,9.3.3,Herbicides and pesticides,1.2,Ecosystem degradation,,,,Unknown,Unknown,,"Past, Unlikely to Return",
89815479,157719927,Chitala lopis,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
89815479,157719927,Chitala lopis,9.1.1,Sewage,1.2,Ecosystem degradation,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
89815479,157719927,Chitala lopis,9.1.2,Run-off,1.2,Ecosystem degradation,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
137376234,136808736,Furcraea macdougallii,2.1.3,Agro-industry farming,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Majority (50-90%),Very Rapid Declines,,Ongoing,
137376234,136808736,Furcraea macdougallii,2.3.4,Scale Unknown/Unrecorded,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Unknown,Very Rapid Declines,,Ongoing,
137376234,136808736,Furcraea macdougallii,7.1.1,Increase in fire frequency/intensity,1.2|2.1,Ecosystem degradation|Species mortality,,,,Unknown,Very Rapid Declines,,Ongoing,
123986038,123986030,Agave lurida,2.3.2,"Small-holder grazing, ranching or farming",1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,,,,,,,Ongoing,
54365740,56413,Craugastor anciano,11.2,Droughts,1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54365740,56413,Craugastor anciano,7.1.3,Trend Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54365740,56413,Craugastor anciano,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54365740,56413,Craugastor anciano,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54365740,56413,Craugastor anciano,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54365740,56413,Craugastor anciano,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54365740,56413,Craugastor anciano,10.3,Avalanches/landslides,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54365740,56413,Craugastor anciano,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54365740,56413,Craugastor anciano,2.3.1,Nomadic grazing,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54365740,56413,Craugastor anciano,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54365740,56413,Craugastor anciano,2.1.1,Shifting agriculture,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54365740,56413,Craugastor anciano,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54365740,56413,Craugastor anciano,8.1.2,Named species,2.1,Species mortality,,Batrachochytrium dendrobatidis,,Whole (>90%),Rapid Declines,,"Past, Unlikely to Return",
54369525,56810,Craugastor omoaensis,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54369525,56810,Craugastor omoaensis,7.1.3,Trend Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54369525,56810,Craugastor omoaensis,2.1.1,Shifting agriculture,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54369525,56810,Craugastor omoaensis,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54369525,56810,Craugastor omoaensis,10.3,Avalanches/landslides,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54369525,56810,Craugastor omoaensis,2.3.1,Nomadic grazing,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54369525,56810,Craugastor omoaensis,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54369525,56810,Craugastor omoaensis,11.2,Droughts,1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54369525,56810,Craugastor omoaensis,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54369525,56810,Craugastor omoaensis,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
54369525,56810,Craugastor omoaensis,8.1.2,Named species,2.1,Species mortality,,Batrachochytrium dendrobatidis,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
155880473,103671170,Cichlocolaptes mazarbarnetti,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
155880473,103671170,Cichlocolaptes mazarbarnetti,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
155880473,103671170,Cichlocolaptes mazarbarnetti,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
155880473,103671170,Cichlocolaptes mazarbarnetti,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
155880473,103671170,Cichlocolaptes mazarbarnetti,7.1.1,Increase in fire frequency/intensity,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Minority (<50%),"Slow, Significant Declines",,"Past, Unlikely to Return",
156126928,22702869,Philydor novaesi,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
156126928,22702869,Philydor novaesi,7.1.1,Increase in fire frequency/intensity,1.2,Ecosystem degradation,,,,Whole (>90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
156126928,22702869,Philydor novaesi,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.2,Ecosystem degradation,,,,Majority (50-90%),Rapid Declines,,"Past, Unlikely to Return",
156126928,22702869,Philydor novaesi,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Rapid Declines,,"Past, Unlikely to Return",
157724204,23156,Xiphophorus couchianus,1.1,Housing & urban areas,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Whole (>90%),Very Rapid Declines,,"Past, Likely to Return",
157724204,23156,Xiphophorus couchianus,9.1.2,Run-off,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Likely to Return",
157724204,23156,Xiphophorus couchianus,9.1.1,Sewage,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Likely to Return",
157724204,23156,Xiphophorus couchianus,7.2.7,Abstraction of ground water (agricultural use),1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Likely to Return",
157724204,23156,Xiphophorus couchianus,7.2.6,Abstraction of ground water (commercial use),1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Likely to Return",
157724204,23156,Xiphophorus couchianus,8.1.1,Unspecified species,2.3.1|2.3.2,Hybridisation|Competition,,,,Whole (>90%),Very Rapid Declines,,"Past, Likely to Return",
157724204,23156,Xiphophorus couchianus,9.2.3,Type Unknown/Unrecorded,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Likely to Return",
157724204,23156,Xiphophorus couchianus,9.3.1,Nutrient loads,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Likely to Return",
157724204,23156,Xiphophorus couchianus,9.3.2,"Soil erosion, sedimentation",1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Likely to Return",
157724204,23156,Xiphophorus couchianus,9.3.3,Herbicides and pesticides,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Likely to Return",
157724204,23156,Xiphophorus couchianus,9.4,Garbage & solid waste,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Likely to Return",
157724204,23156,Xiphophorus couchianus,1.3,Tourism & recreation areas,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Likely to Return",
157724204,23156,Xiphophorus couchianus,6.1,Recreational activities,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Likely to Return",
